X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8244283.5111,4973008.6543,17210,Hudson,SUMMIT AVE AT PAVONIA AVE,Ou,40.73279,-74.05962,119,JERSEY CITY,21124,NS,S,191
-8242629.9483,4976869.1812,17211,Hudson,JFK BLVD AT 8TH ST,In,40.75906,-74.04478,88,NORTH BERGEN TWP,21434,FS,S,207
-8244650.68,4972368.7572,17212,Hudson,SUMMIT AVE AT NEWKIRK ST,Ou,40.72841,-74.0629,6,JERSEY CITY,21125,FS,S,214
-8242629.9483,4976869.1812,17213,Hudson,JFK BLVD AT 8TH ST,In,40.75906,-74.04478,125,NORTH BERGEN TWP,21434,FS,S,207
-8245069.8312,4971185.3539,17214,Hudson,SUMMIT AVE AT FAIRMOUNT AVE,Ou,40.72034,-74.06666,6,JERSEY CITY,21126,NS,S,222
-8242746.6492,4976646.0083,17215,Hudson,JFK BLVD AT 5TH ST,In,40.75755,-74.04585,88,NORTH BERGEN TWP,21435,NS,S,205
-8245171.6492,4970945.1103,17216,Hudson,SUMMIT AVE AT BELMONT AVE,Ou,40.71873,-74.06753,6,JERSEY CITY,21127,NS,S,192
-8242746.6492,4976646.0083,17217,Hudson,JFK BLVD AT 5TH ST,In,40.75755,-74.04585,125,NORTH BERGEN TWP,21435,NS,S,205
-8241480.5886,4972127.586,17218,Hudson,WASHINGTON BLVD AT PATH STATION,In,40.72677,-74.03439,63,JERSEY CITY,21129,FS,N,22
-8242405.0445,4979458.8022,17219,Hudson,NORTH BERGEN PARK/RIDE LOT AT TERMINAL BUILDING B,In,40.7767,-74.04281,320,NORTH BERGEN TWP,21436,TM,S,211
-8241480.5886,4972127.586,17220,Hudson,WASHINGTON BLVD AT PATH STATION,In,40.72677,-74.03439,64,JERSEY CITY,21129,FS,N,22
-8237338.4622,4981968.386,17221,Hudson,RIVER RD AT PALISADE MED CENTER,Ou,40.79376,-73.99728,156,NORTH BERGEN TWP,21437,FS,N,18
-8241480.5886,4972127.586,17222,Hudson,WASHINGTON BLVD AT PATH STATION,In,40.72677,-74.03439,68,JERSEY CITY,21129,FS,N,22
-8237338.4622,4981968.386,17223,Hudson,RIVER RD AT PALISADE MED CENTER,Ou,40.79376,-73.99728,158,NORTH BERGEN TWP,21437,FS,N,18
-8241480.5886,4972127.586,17224,Hudson,WASHINGTON BLVD AT PATH STATION,In,40.72677,-74.03439,126,JERSEY CITY,21129,FS,N,22
-8237338.4622,4981968.386,17225,Hudson,RIVER RD AT PALISADE MED CENTER,Ou,40.79376,-73.99728,159,NORTH BERGEN TWP,21437,FS,N,18
-8241468.6945,4972554.0943,17226,Hudson,WASHINGTON BLVD AT NEWPORT PKWY,In,40.7297,-74.03436,126,JERSEY CITY,21130,FS,N,9
-8237338.4622,4981968.386,17227,Hudson,RIVER RD AT PALISADE MED CENTER,Ou,40.79376,-73.99728,188,NORTH BERGEN TWP,21437,FS,N,18
-8241408.6033,4973013.2836,17228,Hudson,WASHINGTON BLVD AT TARGET DRIVEWAY,In,40.73281,-74.03389,126,JERSEY CITY,21131,FS,N,338
-8237133.5671,4982583.0648,17229,Hudson,RIVER RD AT ROC HARBOR DR,Ou,40.79795,-73.99546,156,NORTH BERGEN TWP,21438,FS,N,28
-8241463.6942,4972929.2121,17230,Hudson,WASHINGTON BLVD AT TARGET DRIVEWAY,Ou,40.73225,-74.03428,126,JERSEY CITY,21132,NS,S,188
-8237133.5671,4982583.0648,17231,Hudson,RIVER RD AT ROC HARBOR DR,Ou,40.79795,-73.99546,158,NORTH BERGEN TWP,21438,FS,N,28
-8241529.7591,4972436.2634,17232,Hudson,WASHINGTON BLVD AT NEWPORT PKWY,Ou,40.7289,-74.03491,9,JERSEY CITY,21133,FS,S,176
-8237133.5671,4982583.0648,17233,Hudson,RIVER RD AT ROC HARBOR DR,Ou,40.79795,-73.99546,159,NORTH BERGEN TWP,21438,FS,N,28
-8241529.7591,4972436.2634,17234,Hudson,WASHINGTON BLVD AT NEWPORT PKWY,Ou,40.7289,-74.03491,86,JERSEY CITY,21133,FS,S,176
-8237133.5671,4982583.0648,17235,Hudson,RIVER RD AT ROC HARBOR DR,Ou,40.79795,-73.99546,188,NORTH BERGEN TWP,21438,FS,N,28
-8241529.7591,4972436.2634,17236,Hudson,WASHINGTON BLVD AT NEWPORT PKWY,Ou,40.7289,-74.03491,126,JERSEY CITY,21133,FS,S,176
-8237151.3901,4982600.9988,17237,Hudson,RIVER RD AT ROC HARBOR DR,In,40.79808,-73.99564,156,NORTH BERGEN TWP,21439,NS,S,208
-8241570.9296,4972073.8005,17238,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,9,JERSEY CITY,21134,FS,S,206
-8241570.9296,4972073.8005,17239,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,63,JERSEY CITY,21134,FS,S,206
-8237151.3901,4982600.9988,17240,Hudson,RIVER RD AT ROC HARBOR DR,In,40.79808,-73.99564,158,NORTH BERGEN TWP,21439,NS,S,208
-8241570.9296,4972073.8005,17241,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,64,JERSEY CITY,21134,FS,S,206
-8237151.3901,4982600.9988,17242,Hudson,RIVER RD AT ROC HARBOR DR,In,40.79808,-73.99564,159,NORTH BERGEN TWP,21439,NS,S,208
-8241570.9296,4972073.8005,17243,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,68,JERSEY CITY,21134,FS,S,206
-8237151.3901,4982600.9988,17244,Hudson,RIVER RD AT ROC HARBOR DR,In,40.79808,-73.99564,188,NORTH BERGEN TWP,21439,NS,S,208
-8241570.9296,4972073.8005,17245,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,86,JERSEY CITY,21134,FS,S,206
-8237371.5273,4981945.119,17246,Hudson,RIVER RD AT PALISADE MED CENTER,In,40.7936,-73.99757,156,NORTH BERGEN TWP,21440,NS,S,198
-8241570.9296,4972073.8005,17247,Hudson,WASHINGTON BLVD AT PATH STATION,Ou,40.72642,-74.03526,126,JERSEY CITY,21134,FS,S,206
-8237371.5273,4981945.119,17248,Hudson,RIVER RD AT PALISADE MED CENTER,In,40.7936,-73.99757,158,NORTH BERGEN TWP,21440,NS,S,198
-8241696.2223,4971539.4763,17249,Hudson,WASHINGTON BLVD AT 4TH ST,Ou,40.72279,-74.03637,9,JERSEY CITY,21135,FS,S,187
-8237371.5273,4981945.119,17250,Hudson,RIVER RD AT PALISADE MED CENTER,In,40.7936,-73.99757,159,NORTH BERGEN TWP,21440,NS,S,198
-8241793.9284,4970822.3232,17251,Hudson,WASHINGTON ST AT COLUMBUS DR,Ou,40.71791,-74.03728,9,JERSEY CITY,21136,NS,S,189
-8237371.5273,4981945.119,17252,Hudson,RIVER RD AT PALISADE MED CENTER,In,40.7936,-73.99757,188,NORTH BERGEN TWP,21440,NS,S,198
-8248539.2302,4969092.9083,17253,Hudson,WEST SIDE AVE AT CATOR AVE,In,40.70614,-74.09793,9,JERSEY CITY,21139,FS,N,7
-8243925.0926,4978231.7589,17254,Hudson,SECAUCUS RD AT 16TH ST,In,40.76833,-74.05647,2,NORTH BERGEN TWP,21441,NS,W,336
-8248539.2302,4969092.9083,17255,Hudson,WEST SIDE AVE AT CATOR AVE,In,40.70614,-74.09793,14,JERSEY CITY,21139,FS,N,7
-8241139.3514,4980979.6346,17256,Hudson,TONNELLE AVE AT 49TH ST,Ou,40.78704,-74.03143,83,NORTH BERGEN TWP,21442,FS,N,31
-8248539.2302,4969092.9083,17257,Hudson,WEST SIDE AVE AT CATOR AVE,In,40.70614,-74.09793,80,JERSEY CITY,21139,FS,N,7
-8241139.3514,4980979.6346,17258,Hudson,TONNELLE AVE AT 49TH ST,Ou,40.78704,-74.03143,127,NORTH BERGEN TWP,21442,FS,N,31
-8248369.5281,4969381.7112,17259,Hudson,WEST SIDE AVE AT VAN NOSTRAND AVE,In,40.70813,-74.09641,9,JERSEY CITY,21141,NS,N,38
-8243710.3577,4977765.0061,17260,Hudson,SECAUCUS RD 1310'E OF 16TH ST. ,In,40.76515,-74.05455,2,NORTH BERGEN TWP,21443,MB,W,333
-8248369.5281,4969381.7112,17261,Hudson,WEST SIDE AVE AT VAN NOSTRAND AVE,In,40.70813,-74.09641,14,JERSEY CITY,21141,NS,N,38
-8240916.6572,4981349.4546,17262,Hudson,TONNELLE AVE AT 54TH ST,Ou,40.78957,-74.02946,83,NORTH BERGEN TWP,21444,FS,N,32
-8248369.5281,4969381.7112,17263,Hudson,WEST SIDE AVE AT VAN NOSTRAND AVE,In,40.70813,-74.09641,80,JERSEY CITY,21141,NS,N,38
-8240916.6572,4981349.4546,17264,Hudson,TONNELLE AVE AT 54TH ST,Ou,40.78957,-74.02946,127,NORTH BERGEN TWP,21444,FS,N,32
-8248220.6099,4969567.1182,17265,Hudson,WEST SIDE AVE AT WOODLAWN AVE,In,40.70938,-74.09505,9,JERSEY CITY,21142,FS,N,40
-8240529.4712,4982205.6575,17266,Hudson,TONNELLE AVE AT 61ST ST,Ou,40.79538,-74.02596,83,NORTH BERGEN TWP,21445,NS,N,25
-8248220.6099,4969567.1182,17267,Hudson,WEST SIDE AVE AT WOODLAWN AVE,In,40.70938,-74.09505,14,JERSEY CITY,21142,FS,N,40
-8240529.4712,4982205.6575,17268,Hudson,TONNELLE AVE AT 61ST ST,Ou,40.79538,-74.02596,127,NORTH BERGEN TWP,21445,NS,N,25
-8248220.6099,4969567.1182,17269,Hudson,WEST SIDE AVE AT WOODLAWN AVE,In,40.70938,-74.09505,80,JERSEY CITY,21142,FS,N,40
-8240144.6399,4982858.3127,17270,Hudson,TONNELLE AVE AT 69TH ST,Ou,40.79982,-74.0225,83,NORTH BERGEN TWP,21446,NS,N,33
-8248025.089,4969800.5936,17271,Hudson,WEST SIDE AVE AT STEGMAN PKWY,In,40.711,-74.09334,9,JERSEY CITY,21143,NS,N,40
-8240144.6399,4982858.3127,17272,Hudson,TONNELLE AVE AT 69TH ST,Ou,40.79982,-74.0225,127,NORTH BERGEN TWP,21446,NS,N,33
-8248025.089,4969800.5936,17273,Hudson,WEST SIDE AVE AT STEGMAN PKWY,In,40.711,-74.09334,14,JERSEY CITY,21143,NS,N,40
-8239998.3094,4983088.1507,17274,Hudson,TONNELLE AVE AT 71ST ST,Ou,40.80138,-74.02118,83,NORTH BERGEN TWP,21447,NS,N,32
-8248025.089,4969800.5936,17275,Hudson,WEST SIDE AVE AT STEGMAN PKWY,In,40.711,-74.09334,80,JERSEY CITY,21143,NS,N,40
-8239998.3094,4983088.1507,17276,Hudson,TONNELLE AVE AT 71ST ST,Ou,40.80138,-74.02118,127,NORTH BERGEN TWP,21447,NS,N,32
-8247911.2521,4969921.8337,17277,Hudson,WEST SIDE AVE AT AUDUBON AVE,In,40.71182,-74.09229,9,JERSEY CITY,21144,FS,N,50
-8239899.7846,4983244.3726,17278,Hudson,TONNELLE AVE AT 73RD ST,Ou,40.80244,-74.02029,83,NORTH BERGEN TWP,21448,NS,N,32
-8247911.2521,4969921.8337,17279,Hudson,WEST SIDE AVE AT AUDUBON AVE,In,40.71182,-74.09229,14,JERSEY CITY,21144,FS,N,50
-8239899.7846,4983244.3726,17280,Hudson,TONNELLE AVE AT 73RD ST,Ou,40.80244,-74.02029,127,NORTH BERGEN TWP,21448,NS,N,32
-8247911.2521,4969921.8337,17281,Hudson,WEST SIDE AVE AT AUDUBON AVE,In,40.71182,-74.09229,80,JERSEY CITY,21144,FS,N,50
-8239719.9662,4983523.3896,17282,Hudson,TONNELLE AVE AT 76TH ST,Ou,40.80437,-74.01874,83,NORTH BERGEN TWP,21449,NS,N,33
-8247746.7551,4970054.0635,17283,Hudson,WEST SIDE AVE AT FISK ST,In,40.7127,-74.09079,9,JERSEY CITY,21145,NS,N,51
-8239719.9662,4983523.3896,17284,Hudson,TONNELLE AVE AT 76TH ST,Ou,40.80437,-74.01874,127,NORTH BERGEN TWP,21449,NS,N,33
-8247746.7551,4970054.0635,17285,Hudson,WEST SIDE AVE AT FISK ST,In,40.7127,-74.09079,14,JERSEY CITY,21145,NS,N,51
-8239559.2993,4983766.4083,17286,Hudson,TONNELLE AVE AT 79TH ST,Ou,40.806,-74.01725,83,NORTH BERGEN TWP,21450,NS,N,34
-8247746.7551,4970054.0635,17287,Hudson,WEST SIDE AVE AT FISK ST,In,40.7127,-74.09079,80,JERSEY CITY,21145,NS,N,51
-8239559.2993,4983766.4083,17288,Hudson,TONNELLE AVE AT 79TH ST,Ou,40.806,-74.01725,127,NORTH BERGEN TWP,21450,NS,N,34
-8247587.1744,4970182.4244,17289,Hudson,WEST SIDE AVE AT POLLOCK AVE,In,40.71355,-74.08933,9,JERSEY CITY,21146,NS,N,45
-8239291.6016,4984163.9762,17290,Hudson,TONNELLE AVE AT 83RD ST,Ou,40.80869,-74.01482,83,NORTH BERGEN TWP,21451,FS,N,34
-8247587.1744,4970182.4244,17291,Hudson,WEST SIDE AVE AT POLLOCK AVE,In,40.71355,-74.08933,14,JERSEY CITY,21146,NS,N,45
-8244118.2549,4982084.6886,17292,Hudson,PATERSON PLANK RD AT RT. 3 ENTRY RAMP,Ou,40.79455,-74.05825,190,SECAUCUS,21619,NS,W,1
-8247587.1744,4970182.4244,17293,Hudson,WEST SIDE AVE AT POLLOCK AVE,In,40.71355,-74.08933,80,JERSEY CITY,21146,NS,N,45
-8244125.3536,4982223.2185,17294,Hudson,PATERSON PLANK RD AT MAPLE ST,Ou,40.79549,-74.05829,122,SECAUCUS,21620,FS,W,359
-8247442.273,4970339.723,17295,Hudson,WEST SIDE AVE AT CLAREMONT AVE - HBLR,In,40.71463,-74.08804,9,JERSEY CITY,21147,FS,N,45
-8244132.8962,4982521.8705,17296,Hudson,PATERSON PLANK RD AT FAIRVIEW AVE,Ou,40.79752,-74.05836,122,SECAUCUS,21621,NS,W,357
-8247442.273,4970339.723,17297,Hudson,WEST SIDE AVE AT CLAREMONT AVE - HBLR,In,40.71463,-74.08804,14,JERSEY CITY,21147,FS,N,45
-8244140.6865,4982774.7533,17298,Hudson,PATERSON PLANK RD AT HUBER ST,Ou,40.79924,-74.05842,122,SECAUCUS,21622,NS,W,357
-8247442.273,4970339.723,17299,Hudson,WEST SIDE AVE AT CLAREMONT AVE - HBLR,In,40.71463,-74.08804,80,JERSEY CITY,21147,FS,N,45
-8244150.5739,4983013.0281,17300,Hudson,PATERSON PLANK RD AT HOPS LANE,Ou,40.80086,-74.05851,122,SECAUCUS,21623,NS,W,357
-8247252.7371,4970527.6521,17301,Hudson,WEST SIDE AVE AT EGE AVE,In,40.71592,-74.08635,9,JERSEY CITY,21148,NS,N,46
-8244255.5774,4983404.3679,17302,Hudson,PATERSON PLANK RD CUL-DE-SAC,Ou,40.80351,-74.05946,122,SECAUCUS,21624,FS,W,342
-8247252.7371,4970527.6521,17303,Hudson,WEST SIDE AVE AT EGE AVE,In,40.71592,-74.08635,80,JERSEY CITY,21148,NS,N,46
-8244005.8898,4981528.549,17304,Hudson,PLAZA CENTER 125' N OF PATERSON PLANK RD.,In,40.79073,-74.05711,190,SECAUCUS,21625,MB,S,221
-8247162.3246,4970618.5693,17305,Hudson,WEST SIDE AVE AT VIRGINIA AVE,In,40.71654,-74.08554,9,JERSEY CITY,21149,NS,N,45
-8242589.2966,4981177.6269,17306,Hudson,PLAZA DR AT HARMON MEADOW BLVD,In,40.78841,-74.04441,78,SECAUCUS,21626,MB,E,126
-8247162.3246,4970618.5693,17307,Hudson,WEST SIDE AVE AT VIRGINIA AVE,In,40.71654,-74.08554,80,JERSEY CITY,21149,NS,N,45
-8242589.2966,4981177.6269,17308,Hudson,PLAZA DR AT HARMON MEADOW BLVD,In,40.78841,-74.04441,85,SECAUCUS,21626,MB,E,126
-8247056.6943,4970736.4955,17309,Hudson,WEST SIDE AVE AT BOYD AVE,In,40.71736,-74.08463,9,JERSEY CITY,21150,NS,N,36
-8242589.2966,4981177.6269,17310,Hudson,PLAZA DR AT HARMON MEADOW BLVD,In,40.78841,-74.04441,320,SECAUCUS,21626,MB,E,126
-8247056.6943,4970736.4955,17311,Hudson,WEST SIDE AVE AT BOYD AVE,In,40.71736,-74.08463,80,JERSEY CITY,21150,NS,N,36
-8242409.151,4980814.8798,17312,Hudson,PLAZA DR 131'W OF PARK PLAZA DR,In,40.78592,-74.04276,78,SECAUCUS,21627,MB,E,170
-8246959.3757,4970868.4742,17313,Hudson,WEST SIDE AVE AT UNION ST,In,40.71825,-74.08374,9,JERSEY CITY,21151,NS,N,36
-8242409.151,4980814.8798,17314,Hudson,PLAZA DR 131'W OF PARK PLAZA DR,In,40.78592,-74.04276,85,SECAUCUS,21627,MB,E,170
-8246959.3757,4970868.4742,17315,Hudson,WEST SIDE AVE AT UNION ST,In,40.71825,-74.08374,80,JERSEY CITY,21151,NS,N,36
-8242409.151,4980814.8798,17316,Hudson,PLAZA DR 131'W OF PARK PLAZA DR,In,40.78592,-74.04276,320,SECAUCUS,21627,MB,E,170
-8246787.9273,4971097.8966,17317,Hudson,WEST SIDE AVE AT LEXINGTON AVE,In,40.7198,-74.08218,9,JERSEY CITY,21152,FS,N,34
-8242539.2793,4980469.9245,17318,Hudson,PARK PLAZA DR 300'W OF PATERSON PLANK RD,In,40.78355,-74.04395,78,SECAUCUS,21628,MB,E,207
-8246787.9273,4971097.8966,17319,Hudson,WEST SIDE AVE AT LEXINGTON AVE,In,40.7198,-74.08218,80,JERSEY CITY,21152,FS,N,34
-8242539.2793,4980469.9245,17320,Hudson,PARK PLAZA DR 300'W OF PATERSON PLANK RD,In,40.78355,-74.04395,85,SECAUCUS,21628,MB,E,207
-8246657.6462,4971307.1439,17321,Hudson,WEST SIDE AVE AT COMMUNIPAW AVE,In,40.72124,-74.08105,1,JERSEY CITY,21153,FS,N,29
-8242539.2793,4980469.9245,17322,Hudson,PARK PLAZA DR 300'W OF PATERSON PLANK RD,In,40.78355,-74.04395,320,SECAUCUS,21628,MB,E,207
-8246657.6462,4971307.1439,17323,Hudson,WEST SIDE AVE AT COMMUNIPAW AVE,In,40.72124,-74.08105,9,JERSEY CITY,21153,FS,N,29
-8242552.3919,4980391.0055,17324,Hudson,PARK PLAZA DR 150'W OF PATERSON PLANK RD,Ou,40.78303,-74.04411,85,SECAUCUS,21629,MB,W,26
-8246657.6462,4971307.1439,17325,Hudson,WEST SIDE AVE AT COMMUNIPAW AVE,In,40.72124,-74.08105,14,JERSEY CITY,21153,FS,N,29
-8242552.3919,4980391.0055,17326,Hudson,PARK PLAZA DR 150'W OF PATERSON PLANK RD,Ou,40.78303,-74.04411,320,SECAUCUS,21629,MB,W,26
-8246657.6462,4971307.1439,17327,Hudson,WEST SIDE AVE AT COMMUNIPAW AVE,In,40.72124,-74.08105,80,JERSEY CITY,21153,FS,N,29
-8242385.2332,4980818.1016,17328,Hudson,PLAZA DR AT PARK PLAZA DR,Ou,40.78593,-74.04264,85,SECAUCUS,21630,FS,W,350
-8246591.5113,4971417.7173,17329,Hudson,WEST SIDE AVE AT HARRISON AVE,In,40.72198,-74.08042,1,JERSEY CITY,21154,FS,N,34
-8242385.2332,4980818.1016,17330,Hudson,PLAZA DR AT PARK PLAZA DR,Ou,40.78593,-74.04264,320,SECAUCUS,21630,FS,W,350
-8246591.5113,4971417.7173,17331,Hudson,WEST SIDE AVE AT HARRISON AVE,In,40.72198,-74.08042,9,JERSEY CITY,21154,FS,N,34
-8242428.4749,4981080.1591,17332,Hudson,PLAZA DR AT HARMON MEADOW BLVD,Ou,40.7877,-74.04304,85,SECAUCUS,21631,MB,W,334
-8246591.5113,4971417.7173,17333,Hudson,WEST SIDE AVE AT HARRISON AVE,In,40.72198,-74.08042,14,JERSEY CITY,21154,FS,N,34
-8242428.4749,4981080.1591,17334,Hudson,PLAZA DR AT HARMON MEADOW BLVD,Ou,40.7877,-74.04304,320,SECAUCUS,21631,MB,W,334
-8246591.5113,4971417.7173,17335,Hudson,WEST SIDE AVE AT HARRISON AVE,In,40.72198,-74.08042,80,JERSEY CITY,21154,FS,N,34
-8242589.008,4981207.5128,17336,Hudson,PLAZA DR AT HARMON MEADOW BLVD,Ou,40.78855,-74.04447,85,SECAUCUS,21632,MB,W,307
-8246445.7749,4971631.5325,17337,Hudson,WEST SIDE AVE AT GIFFORD AVE,In,40.72344,-74.07912,1,JERSEY CITY,21155,FS,N,33
-8242589.008,4981207.5128,17338,Hudson,PLAZA DR AT HARMON MEADOW BLVD,Ou,40.78855,-74.04447,320,SECAUCUS,21632,MB,W,307
-8246445.7749,4971631.5325,17339,Hudson,WEST SIDE AVE AT GIFFORD AVE,In,40.72344,-74.07912,9,JERSEY CITY,21155,FS,N,33
-8246616.0783,4979760.6089,17340,Hudson,SEAVIEW DR AT MEADOWLANDS PKWY,In,40.77876,-74.08057,2,SECAUCUS,21633,MB,E,-1
-8246445.7749,4971631.5325,17341,Hudson,WEST SIDE AVE AT GIFFORD AVE,In,40.72344,-74.07912,14,JERSEY CITY,21155,FS,N,33
-8246616.0783,4979760.6089,17342,Hudson,SEAVIEW DR AT MEADOWLANDS PKWY,In,40.77876,-74.08057,78,SECAUCUS,21633,MB,E,-1
-8246445.7749,4971631.5325,17343,Hudson,WEST SIDE AVE AT GIFFORD AVE,In,40.72344,-74.07912,80,JERSEY CITY,21155,FS,N,33
-8246616.0783,4979760.6089,17344,Hudson,SEAVIEW DR AT MEADOWLANDS PKWY,In,40.77876,-74.08057,129,SECAUCUS,21633,MB,E,-1
-8246348.4433,4971776.7018,17345,Hudson,WEST SIDE AVE AT KENSINGTON AVE,In,40.72443,-74.07825,1,JERSEY CITY,21156,NS,N,33
-8246491.2344,4979303.6736,17346,Hudson,SEAVIEW DR AT VENTURE WAY,In,40.77564,-74.07945,2,SECAUCUS,21634,NS,E,167
-8246348.4433,4971776.7018,17347,Hudson,WEST SIDE AVE AT KENSINGTON AVE,In,40.72443,-74.07825,9,JERSEY CITY,21156,NS,N,33
-8246491.2344,4979303.6736,17348,Hudson,SEAVIEW DR AT VENTURE WAY,In,40.77564,-74.07945,78,SECAUCUS,21634,NS,E,167
-8246348.4433,4971776.7018,17349,Hudson,WEST SIDE AVE AT KENSINGTON AVE,In,40.72443,-74.07825,14,JERSEY CITY,21156,NS,N,33
-8246491.2344,4979303.6736,17350,Hudson,SEAVIEW DR AT VENTURE WAY,In,40.77564,-74.07945,129,SECAUCUS,21634,NS,E,167
-8246348.4433,4971776.7018,17351,Hudson,WEST SIDE AVE AT KENSINGTON AVE,In,40.72443,-74.07825,80,JERSEY CITY,21156,NS,N,33
-8246455.0939,4979149.4156,17352,Hudson,SEAVIEW DR 250' E OF VENTURE WAY,In,40.77459,-74.07913,2,SECAUCUS,21635,MB,E,166
-8246243.7557,4971955.7132,17353,Hudson,WEST SIDE AVE AT FAIRVIEW AVE,In,40.72564,-74.0773,1,JERSEY CITY,21157,NS,N,26
-8246455.0939,4979149.4156,17354,Hudson,SEAVIEW DR 250' E OF VENTURE WAY,In,40.77459,-74.07913,78,SECAUCUS,21635,MB,E,166
-8246243.7557,4971955.7132,17355,Hudson,WEST SIDE AVE AT FAIRVIEW AVE,In,40.72564,-74.0773,9,JERSEY CITY,21157,NS,N,26
-8246455.0939,4979149.4156,17356,Hudson,SEAVIEW DR 250' E OF VENTURE WAY,In,40.77459,-74.07913,129,SECAUCUS,21635,MB,E,166
-8246243.7557,4971955.7132,17357,Hudson,WEST SIDE AVE AT FAIRVIEW AVE,In,40.72564,-74.0773,14,JERSEY CITY,21157,NS,N,26
-8246384.6574,4978845.2466,17358,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.77252,-74.0785,2,SECAUCUS,21636,MB,E,167
-8246243.7557,4971955.7132,17359,Hudson,WEST SIDE AVE AT FAIRVIEW AVE,In,40.72564,-74.0773,80,JERSEY CITY,21157,NS,N,26
-8246384.6574,4978845.2466,17360,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.77252,-74.0785,78,SECAUCUS,21636,MB,E,167
-8246103.4879,4972219.5734,17361,Hudson,WEST SIDE AVE AT FAIRMOUNT AVE,In,40.72745,-74.07607,1,JERSEY CITY,21158,NS,N,28
-8246384.6574,4978845.2466,17362,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.77252,-74.0785,129,SECAUCUS,21636,MB,E,167
-8246103.4879,4972219.5734,17363,Hudson,WEST SIDE AVE AT FAIRMOUNT AVE,In,40.72745,-74.07607,9,JERSEY CITY,21158,NS,N,28
-8246338.8677,4978635.2454,17364,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77109,-74.07809,2,SECAUCUS,21637,MB,E,170
-8246103.4879,4972219.5734,17365,Hudson,WEST SIDE AVE AT FAIRMOUNT AVE,In,40.72745,-74.07607,80,JERSEY CITY,21158,NS,N,28
-8246338.8677,4978635.2454,17366,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77109,-74.07809,78,SECAUCUS,21637,MB,E,170
-8245940.9619,4972510.0679,17367,Hudson,WEST SIDE AVE AT GLENWOOD AVE,In,40.72942,-74.07459,1,JERSEY CITY,21159,FS,N,29
-8246338.8677,4978635.2454,17368,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77109,-74.07809,129,SECAUCUS,21637,MB,E,170
-8245940.9619,4972510.0679,17369,Hudson,WEST SIDE AVE AT GLENWOOD AVE,In,40.72942,-74.07459,80,JERSEY CITY,21159,FS,N,29
-8246324.2145,4978687.965,17370,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77144,-74.07802,2,SECAUCUS,21638,MB,W,349
-8245823.7014,4972713.8643,17371,Hudson,WEST SIDE AVE AT STUYVESANT AVE,In,40.7308,-74.07352,1,JERSEY CITY,21160,NS,N,29
-8246324.2145,4978687.965,17372,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77144,-74.07802,78,SECAUCUS,21638,MB,W,349
-8245823.7014,4972713.8643,17373,Hudson,WEST SIDE AVE AT STUYVESANT AVE,In,40.7308,-74.07352,80,JERSEY CITY,21160,NS,N,29
-8246324.2145,4978687.965,17374,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77144,-74.07802,129,SECAUCUS,21638,MB,W,349
-8245933.2415,4972572.8868,17375,Hudson,WEST SIDE AVE AT HIGHLAND AVE,Ou,40.7298,-74.07441,1,JERSEY CITY,21163,FS,S,209
-8246324.2145,4978687.965,17376,Hudson,SEAVIEW DR 1256' E OF VENTURE WAY,In,40.77144,-74.07802,329,SECAUCUS,21638,MB,W,349
-8246362.9431,4978858.6439,17377,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.7726,-74.07837,2,SECAUCUS,21639,MB,W,347
-8245933.2415,4972572.8868,17378,Hudson,WEST SIDE AVE AT HIGHLAND AVE,Ou,40.7298,-74.07441,80,JERSEY CITY,21163,FS,S,209
-8246362.9431,4978858.6439,17379,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.7726,-74.07837,78,SECAUCUS,21639,MB,W,347
-8246131.8995,4972217.7568,17380,Hudson,WEST SIDE AVE AT FAIRMOUNT AVE,Ou,40.72739,-74.07621,1,JERSEY CITY,21164,FS,S,208
-8246362.9431,4978858.6439,17381,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.7726,-74.07837,129,SECAUCUS,21639,MB,W,347
-8246362.9431,4978858.6439,17382,Hudson,SEAVIEW DR 728' E OF VENTURE WAY,In,40.7726,-74.07837,329,SECAUCUS,21639,MB,W,347
